edad,ingreso_mensual,antiguedad_cliente_meses,segmento_cliente,region,canal_adquisicion,limite_credito,saldo_promedio,porcentaje_utilizacion,num_transacciones_mes,pagos_atrasados_12m,reclamos_12m,tipo_producto,tipo_contrato,metodo_pago,default_12m
39,16205.42,7,Básico,Norte,Web,69448.24,25300.71,0.36,22,0,0,Préstamo,Mensual,Transferencia,0
33,8359.76,82,Básico,Norte,App,31615.11,19946.74,0.63,9,1,0,Tarjeta,Mensual,Transferencia,0
37,20227.81,52,Plus,Sur,Referido,83659.27,15551.03,0.19,19,3,0,Préstamo,Anual,Transferencia,1
48,,9,Básico,Centro,Web,25482.6,10365.81,0.41,24,1,2,Préstamo,Mensual,Transferencia,1
55,20946.63,41,Básico,Norte,Web,87316.53,33962.21,0.39,21,3,0,Línea de crédito,Mensual,Débito automático,1
46,11333.67,4,Básico,Norte,App,42524.7,8328.27,0.2,15,1,1,Tarjeta,Anual,Débito automático,1
41,4757,5,Básico,Centro,Sucursal,16750.51,1401.02,0.08,15,1,0,Tarjeta,Mensual,Transferencia,1
57,7409.74,4,Plus,Sur,Web,26823.73,18087.43,0.67,10,1,2,Tarjeta,Anual,Transferencia,1
36,,2,Básico,Centro,Sucursal,41162.2,3229.21,0.08,25,0,1,Tarjeta,Mensual,Transferencia,1
52,30360.98,46,Básico,Sur,Web,93975.53,37045.37,0.39,16,0,1,Línea de crédito,Mensual,Débito automático,0
36,22941.12,20,Básico,Centro,Sucursal,100641.65,9957.26,0.1,24,0,0,Préstamo,Anual,Transferencia,0
45,35394.68,7,Básico,Norte,Web,110264.1,48229.55,0.44,10,1,0,Tarjeta,Mensual,Débito automático,1
38,36032.66,45,Plus,Sur,App,153288.73,72942.86,0.48,12,0,0,Línea de crédito,Anual,Efectivo,0
39,9692.91,38,Básico,Norte,App,24467.06,4503.02,0.18,11,2,1,Tarjeta,Mensual,Débito automático,1
35,11931.15,2,Básico,Norte,Web,51697.2,22205.92,0.43,21,1,0,Préstamo,Mensual,Transferencia,1
56,10438.25,24,Básico,Sur,App,43873.58,10827.28,0.25,23,4,0,Línea de crédito,Mensual,Transferencia,1
31,8929.3,30,Plus,Norte,App,24540.95,2239.46,0.09,19,1,1,Préstamo,Anual,Transferencia,1
31,4425.34,30,Básico,Centro,Sucursal,17585.63,3458.08,0.2,11,1,0,Tarjeta,Mensual,Débito automático,1
65,13242.03,30,Premium,Sur,Sucursal,43013.17,12510.29,0.29,18,1,0,Préstamo,Mensual,Transferencia,0
51,,4,Básico,Centro,App,21371.23,5413.78,0.25,20,1,0,Tarjeta,Anual,Transferencia,1
18,13088.6,9,Plus,Centro,Web,34517.08,10394.13,0.3,23,1,0,Línea de crédito,Mensual,Débito automático,0
33,47546.45,44,Básico,Centro,Sucursal,139080.39,28682.65,0.21,13,4,0,Tarjeta,Mensual,Efectivo,1
18,9841.79,54,Básico,Sur,Sucursal,43375.65,4498.52,0.1,16,0,0,Préstamo,Mensual,Débito automático,0
28,15015.89,7,Plus,Centro,App,50091.53,9770.63,0.2,11,0,1,Préstamo,Anual,Transferencia,1
18,23017.02,1,Plus,Centro,App,58740.82,8621.2,0.15,15,1,0,Tarjeta,Anual,Transferencia,1
38,15806.47,47,Básico,Sur,App,55799.32,17772.33,0.32,19,2,0,Tarjeta,Mensual,Débito automático,1
26,15922.53,11,Básico,Sur,Web,71482.59,1270.09,0.02,26,0,1,Préstamo,Mensual,Transferencia,1
40,10748.9,9,Básico,Centro,Web,34027.16,16920.27,0.5,21,1,0,Préstamo,Mensual,Transferencia,0
20,11624.53,10,Premium,Norte,App,32344.42,10837.73,0.34,22,0,0,Tarjeta,Anual,Débito automático,1
40,7510.02,12,Plus,Sur,Sucursal,28441.26,16803.76,0.59,20,1,0,Préstamo,Anual,Transferencia,1
35,,11,Básico,Norte,Sucursal,96318.95,17239.56,0.18,14,1,0,Línea de crédito,Mensual,Transferencia,1
58,4699,20,Plus,Centro,Web,19821.79,7325.04,0.37,20,1,0,Préstamo,Mensual,Transferencia,0
56,,1,Básico,Centro,App,91246.96,3057.53,0.03,12,0,0,Tarjeta,Anual,Débito automático,1
49,5754.75,85,Plus,Sur,Web,16506.32,3045.93,0.18,28,1,0,Tarjeta,Anual,Débito automático,1
36,23802.94,66,Plus,Centro,App,96847.49,43121.18,0.45,20,1,0,Préstamo,Anual,Débito automático,0
63,,65,Básico,Sur,Web,44799.87,4637.68,0.1,17,0,1,Línea de crédito,Mensual,Efectivo,0
21,6379.72,50,Básico,Norte,App,26789.04,4885.34,0.18,19,1,0,Tarjeta,Mensual,Efectivo,0
23,18912.52,25,Premium,Norte,Sucursal,62560.38,24816.73,0.4,17,2,1,Tarjeta,Anual,Transferencia,1
38,23324.52,5,Plus,Sur,Sucursal,77384.18,18950.06,0.24,15,0,1,Tarjeta,Mensual,Débito automático,1
67,10271.75,1,Plus,Centro,Web,28866.85,3919.06,0.14,14,1,0,Tarjeta,Mensual,Débito automático,0
37,20586,2,Básico,Centro,Web,83278.04,30968.79,0.37,22,0,1,Tarjeta,Mensual,Débito automático,1
37,,9,Básico,Sur,Web,13478.3,6412.45,0.48,20,2,2,Tarjeta,Mensual,Débito automático,1
22,6048.96,16,Plus,Centro,App,16329.17,7924.95,0.49,21,0,1,Préstamo,Mensual,Transferencia,1
51,29011.44,119,Plus,Centro,Web,73696.83,39095.88,0.53,23,3,2,Préstamo,Anual,Transferencia,1
51,11681.93,13,Premium,Norte,Web,51440.67,8999.23,0.17,20,1,0,Tarjeta,Mensual,Transferencia,1
49,4370.67,17,Básico,Centro,Referido,11077.63,4049.29,0.37,26,2,2,Préstamo,Mensual,Efectivo,1
32,8783.94,28,Plus,Centro,App,33002.99,12199.12,0.37,17,0,1,Préstamo,Anual,Transferencia,0
31,7676.81,4,Plus,Centro,App,26157.07,1089.04,0.04,20,0,0,Tarjeta,Anual,Efectivo,0
24,12093.49,64,Básico,Sur,Web,49037.03,9930.27,0.2,16,1,0,Préstamo,Mensual,Transferencia,0
41,,18,Básico,Centro,App,28614.53,7952.69,0.28,21,1,0,Préstamo,Anual,Débito automático,1
27,,7,Básico,Sur,Web,57483.62,24437.32,0.43,17,1,0,Tarjeta,Anual,Débito automático,1
25,12814.34,65,Plus,Sur,App,47796.03,6156.9,0.13,17,1,0,Tarjeta,Anual,Débito automático,0
34,30207.44,23,Premium,Sur,App,127088.39,16530.71,0.13,15,0,1,Tarjeta,Mensual,Transferencia,0
34,17235.55,15,Premium,Centro,Referido,60963.68,26362.91,0.43,17,1,0,Tarjeta,Mensual,Transferencia,1
33,17581.51,20,Plus,Centro,Web,69562.72,35038.88,0.5,23,0,0,Tarjeta,Mensual,Transferencia,0
45,,33,Básico,Norte,App,90720.52,19098.2,0.21,16,2,0,Tarjeta,Mensual,Débito automático,1
40,10580.19,4,Plus,Norte,App,47271.84,9059.48,0.19,18,0,1,Tarjeta,Mensual,Transferencia,1
36,6265.88,48,Premium,Norte,App,22675.09,4010.12,0.18,20,1,3,Línea de crédito,Anual,Efectivo,1
42,27561.69,76,Plus,Sur,Web,110441.87,12907.81,0.12,14,1,0,Tarjeta,Mensual,Transferencia,0
28,14494.22,20,Básico,Centro,App,38929.59,5002.3,0.13,14,1,3,Préstamo,Mensual,Transferencia,1
41,14524.77,27,Premium,Sur,Web,49754.77,12087.88,0.24,19,1,1,Préstamo,Mensual,Efectivo,1
41,9136.22,47,Plus,Centro,App,24017.98,6418.12,0.27,19,1,1,Tarjeta,Mensual,Transferencia,1
21,9226.98,11,Premium,Centro,App,25313.49,13359.22,0.53,18,0,0,Préstamo,Mensual,Transferencia,0
51,22204.13,118,Premium,Centro,App,77986.9,20141.61,0.26,16,1,1,Tarjeta,Anual,Transferencia,0
29,24119.92,27,Básico,Centro,App,77294.94,15309.93,0.2,21,0,1,Tarjeta,Mensual,Débito automático,1
41,21381.77,13,Premium,Sur,Web,73118.09,23075.4,0.32,28,2,0,Tarjeta,Anual,Transferencia,1
53,21499.33,27,Plus,Sur,App,75081.85,20373.18,0.27,20,1,2,Préstamo,Anual,Débito automático,1
51,,17,Básico,Centro,Web,52996.3,6598.28,0.12,14,0,0,Tarjeta,Mensual,Efectivo,1
40,14456.71,2,Plus,Sur,Web,46719.2,24452.08,0.52,14,0,0,Tarjeta,Mensual,Débito automático,1
35,12025.35,38,Básico,Norte,Sucursal,50761.35,19079.68,0.38,8,0,0,Tarjeta,Mensual,Transferencia,1
51,27617.21,19,Básico,Norte,Sucursal,116357.42,13843.61,0.12,13,1,0,Préstamo,Anual,Débito automático,1
48,10676.15,38,Premium,Centro,Sucursal,37166.17,3637.43,0.1,17,2,1,Tarjeta,Mensual,Débito automático,1
32,16680.36,4,Básico,Sur,App,66692.97,36693.33,0.55,15,1,1,Tarjeta,Anual,Transferencia,0
30,8246.9,18,Premium,Centro,Sucursal,33046.18,4191.24,0.13,23,2,0,Línea de crédito,Anual,Transferencia,1
18,8994.97,34,Básico,Centro,Web,23280.9,9036.07,0.39,20,1,1,Préstamo,Mensual,Débito automático,1
41,11594.75,106,Básico,Norte,App,43153.12,26137.59,0.61,18,0,0,Tarjeta,Anual,Efectivo,0
39,8247.27,51,Básico,Sur,Web,33888.45,8606.56,0.25,18,0,0,Tarjeta,Mensual,Transferencia,0
53,21562.5,47,Plus,Sur,Sucursal,79521.27,7122.69,0.09,21,2,2,Préstamo,Mensual,Transferencia,1
44,5950.2,6,Básico,Centro,App,21320.18,3040.48,0.14,23,0,0,Tarjeta,Anual,Transferencia,1
56,14179.29,43,Premium,Sur,Sucursal,50512.75,12011.86,0.24,21,1,0,Tarjeta,Anual,Efectivo,1
31,14465.26,4,Plus,Norte,Sucursal,50858.37,28158,0.55,17,0,0,Tarjeta,Mensual,Transferencia,1
53,4507.6,5,Plus,Centro,App,18285.61,5957.98,0.33,22,1,0,Tarjeta,Mensual,Transferencia,1
33,10253.62,2,Básico,Norte,App,38808.55,28716.8,0.74,16,2,0,Línea de crédito,Mensual,Transferencia,1
49,15574.96,46,Básico,Centro,Web,45650.29,26149.23,0.57,12,0,0,Línea de crédito,Mensual,Débito automático,0
22,17278.82,2,Premium,Norte,App,58172.54,21067.79,0.36,17,2,0,Tarjeta,Anual,Transferencia,1
42,11818.43,3,Básico,Centro,App,42041.13,13899.2,0.33,19,2,0,Tarjeta,Mensual,Efectivo,1
18,20052.98,6,Básico,Sur,Web,66934.87,10893.59,0.16,17,2,1,Tarjeta,Anual,Débito automático,1
36,12511.58,20,Básico,Centro,Referido,37224,17227.6,0.46,22,4,0,Tarjeta,Anual,Efectivo,1
45,13469.62,50,Premium,Centro,Referido,37034.46,8863.1,0.24,16,0,1,Préstamo,Mensual,Transferencia,0
33,15537.2,13,Básico,Centro,Web,42488.41,7827.74,0.18,14,0,0,Préstamo,Anual,Débito automático,0
27,23299.79,18,Básico,Centro,Sucursal,72056.38,38472.09,0.53,24,0,1,Tarjeta,Anual,Débito automático,1
50,8906.79,4,Plus,Sur,Web,29439.71,1710.07,0.06,18,0,0,Tarjeta,Anual,Débito automático,0
38,9975.69,7,Premium,Centro,App,38563.59,19323.97,0.5,14,2,2,Préstamo,Mensual,Transferencia,1
34,8943.32,3,Básico,Sur,App,39975.15,23419.18,0.59,22,2,0,Tarjeta,Anual,Transferencia,1
40,10945.47,12,Básico,Centro,Sucursal,47007.66,13857.15,0.29,21,1,0,Línea de crédito,Mensual,Efectivo,0
71,31436.99,21,Básico,Norte,Web,129752.9,3762.74,0.03,20,1,0,Línea de crédito,Mensual,Débito automático,0
53,18838.07,8,Básico,Centro,Sucursal,77753.62,38945.7,0.5,20,1,0,Tarjeta,Mensual,Débito automático,1
53,6777.38,44,Básico,Centro,Sucursal,25022.97,4364.93,0.17,18,1,0,Tarjeta,Mensual,Transferencia,0
45,9318.27,95,Básico,Centro,App,28006.23,1555.43,0.06,19,2,0,Tarjeta,Mensual,Transferencia,1
41,16708.29,3,Plus,Centro,App,57541.36,25583.87,0.44,14,1,0,Tarjeta,Anual,Débito automático,1
18,7755.02,1,Básico,Centro,App,21598.56,2219.37,0.1,16,2,0,Préstamo,Mensual,Transferencia,1
31,8645.52,37,Básico,Sur,Sucursal,31407.96,4550.1,0.14,20,0,1,Préstamo,Mensual,Transferencia,1
34,29940.75,5,Premium,Sur,Referido,76229.2,24181.92,0.32,18,1,0,Préstamo,Anual,Efectivo,1
18,,10,Básico,Centro,Web,26619.34,9473.11,0.36,17,3,0,Tarjeta,Mensual,Efectivo,1
26,23689.81,12,Básico,Centro,Web,92972.76,42576.83,0.46,23,2,1,Tarjeta,Mensual,Transferencia,1
18,28373.02,59,Básico,Centro,Sucursal,86645.09,23071.94,0.27,20,2,1,Préstamo,Mensual,Transferencia,1
39,8603.49,25,Plus,Centro,App,28734.99,5846.4,0.2,18,2,0,Tarjeta,Mensual,Débito automático,1
49,7832.39,1,Plus,Sur,App,32615.01,650.15,0.02,14,3,0,Tarjeta,Mensual,Efectivo,1
53,11319.94,1,Plus,Norte,Web,29308.63,10316.67,0.35,18,2,0,Préstamo,Anual,Transferencia,1
44,6952.27,5,Plus,Centro,Sucursal,17696.78,4819.44,0.27,22,2,0,Línea de crédito,Anual,Débito automático,1
28,14366.01,9,Premium,Norte,App,42494.29,13032.48,0.31,23,1,0,Tarjeta,Mensual,Transferencia,1
18,11808.9,15,Plus,Sur,App,45687.3,13599.96,0.3,16,0,1,Préstamo,Mensual,Transferencia,0
18,16586.56,43,Básico,Norte,Sucursal,49299.26,4240.15,0.09,17,1,2,Tarjeta,Mensual,Débito automático,1
24,30889.33,9,Básico,Sur,Sucursal,130581.45,20961.82,0.16,17,1,1,Tarjeta,Anual,Transferencia,1
29,21818.01,11,Plus,Centro,Sucursal,69898.28,12540.97,0.18,24,1,0,Préstamo,Mensual,Débito automático,1
38,17917.69,9,Premium,Sur,Web,54953.96,5959.46,0.11,17,3,1,Línea de crédito,Anual,Transferencia,1
27,4106.68,1,Básico,Sur,Sucursal,12179.71,5494.99,0.45,14,1,1,Línea de crédito,Mensual,Transferencia,1
44,17431.35,74,Básico,Sur,App,63588.53,3780.18,0.06,25,2,0,Tarjeta,Anual,Débito automático,1
37,37555.56,3,Premium,Centro,Web,158207.38,62304.84,0.39,11,0,0,Tarjeta,Mensual,Transferencia,0
40,2194.45,8,Básico,Norte,Sucursal,7268.29,3847.61,0.53,17,1,0,Tarjeta,Mensual,Efectivo,1
53,20203.87,3,Plus,Sur,App,60713.32,14038.3,0.23,18,1,0,Tarjeta,Mensual,Débito automático,1
25,12141.5,16,Básico,Sur,App,40573.65,19960.25,0.49,14,0,0,Tarjeta,Mensual,Efectivo,0
45,8023.44,64,Básico,Norte,Sucursal,34577.67,4246.08,0.12,24,0,0,Préstamo,Anual,Transferencia,0
39,,2,Básico,Centro,App,68467.67,20138.18,0.29,18,1,0,Tarjeta,Anual,Transferencia,1
35,37265.51,13,Plus,Norte,Sucursal,142037.34,62470.17,0.44,18,1,0,Tarjeta,Mensual,Débito automático,1
50,21271.82,1,Básico,Centro,Web,67207.87,19775.69,0.29,23,2,3,Tarjeta,Mensual,Efectivo,1
50,10692.36,35,Plus,Norte,Sucursal,41160.41,20486.56,0.5,16,0,1,Línea de crédito,Mensual,Transferencia,0
28,7584.93,24,Básico,Centro,Web,32327.12,9257.37,0.29,12,1,1,Tarjeta,Anual,Débito automático,1
37,14570.83,28,Plus,Centro,Web,53870.06,15905.7,0.3,18,2,3,Tarjeta,Mensual,Débito automático,1
43,22559.28,15,Básico,Centro,Web,99145.4,57301.89,0.58,11,1,1,Línea de crédito,Mensual,Transferencia,1
36,10591.09,57,Plus,Sur,Web,39219.16,9579.53,0.24,25,1,1,Tarjeta,Anual,Débito automático,1
47,11223.56,12,Plus,Sur,Sucursal,49942.05,4418.95,0.09,14,0,0,Préstamo,Mensual,Débito automático,0
43,72634.85,17,Básico,Centro,App,286723.24,192793.74,0.67,25,1,1,Tarjeta,Mensual,Transferencia,1
61,25519.32,28,Básico,Sur,Web,97115.73,43829.6,0.45,17,2,1,Tarjeta,Anual,Débito automático,1
21,26637.55,17,Premium,Sur,Web,110803.33,27879.72,0.25,13,0,2,Tarjeta,Anual,Transferencia,1
38,5562.64,5,Básico,Centro,Web,14030.02,1653.58,0.12,14,0,3,Préstamo,Mensual,Transferencia,1
29,8740.19,9,Básico,Norte,App,26347.28,5032.64,0.19,21,0,2,Tarjeta,Mensual,Débito automático,1
47,13971.98,2,Básico,Centro,App,40968.37,9018.18,0.22,16,2,0,Préstamo,Mensual,Débito automático,1
20,7326.97,13,Premium,Sur,Web,19942.52,6729.03,0.34,17,1,0,Línea de crédito,Mensual,Débito automático,1
44,34899.87,22,Premium,Centro,Sucursal,152706.94,27577.41,0.18,19,2,1,Tarjeta,Mensual,Débito automático,1
32,31138.1,3,Básico,Centro,Sucursal,86003.56,14877.91,0.17,15,1,0,Tarjeta,Anual,Transferencia,1
31,9699.92,23,Plus,Sur,Web,29348.79,6485.63,0.22,29,1,1,Tarjeta,Mensual,Transferencia,1
22,38962.35,53,Premium,Norte,Web,123523.44,29543.38,0.24,26,2,0,Tarjeta,Mensual,Efectivo,0
34,13325.69,9,Básico,Norte,Sucursal,49961.41,17383.69,0.35,19,1,2,Préstamo,Mensual,Débito automático,1
53,63173.1,6,Básico,Sur,Sucursal,254898.93,101194.68,0.4,23,2,0,Tarjeta,Mensual,Transferencia,1
39,14571.34,53,Básico,Norte,Web,54050.22,15643.4,0.29,18,0,2,Tarjeta,Mensual,Efectivo,1
47,18877.3,28,Básico,Centro,Referido,75469.74,7425.41,0.1,12,1,0,Préstamo,Mensual,Débito automático,1
59,30944.24,2,Plus,Sur,Web,102247.45,135388.36,0.37,16,2,11,Tarjeta,Mensual,Débito automático,1
43,28755.38,12,Básico,Centro,App,129156.39,74820.69,0.58,24,0,0,Línea de crédito,Mensual,Débito automático,0
33,18150.24,26,Plus,Centro,Web,51550.04,4851.53,0.09,10,5,0,Tarjeta,Mensual,Transferencia,1
45,12274.95,20,Básico,Centro,Referido,40501.45,2494.13,0.06,13,3,0,Préstamo,Anual,Débito automático,1
33,18187.31,23,Plus,Centro,App,75738.63,35004.82,0.46,27,0,0,Línea de crédito,Mensual,Transferencia,0
33,8186.89,20,Plus,Centro,App,24507.63,9845.42,0.4,16,2,1,Préstamo,Anual,Débito automático,1
21,14636.6,38,Plus,Centro,Web,58571.06,16272.27,0.28,21,2,0,Préstamo,Anual,Débito automático,1
51,6866.54,9,Premium,Centro,Web,22169.04,4435.98,0.2,18,0,0,Tarjeta,Mensual,Transferencia,1
35,4589.25,29,Básico,Sur,Sucursal,13103.18,3740.32,0.29,16,0,1,Préstamo,Anual,Débito automático,1
42,13770.12,113,Plus,Centro,Referido,45533.38,15294.68,0.34,14,1,0,Tarjeta,Mensual,Transferencia,0
27,28491.66,11,Plus,Norte,Referido,115949.01,53320.83,0.46,12,0,1,Tarjeta,Anual,Débito automático,1
45,23283.09,37,Básico,Norte,Sucursal,63421.06,6763.24,0.11,28,1,0,Préstamo,Mensual,Débito automático,1
30,,6,Básico,Centro,Sucursal,44926.11,8732.08,0.19,24,2,0,Préstamo,Mensual,Débito automático,1
38,38108.55,7,Básico,Sur,Referido,151775.39,45282.66,0.3,10,3,0,Tarjeta,Mensual,Débito automático,1
50,9495.4,65,Premium,Centro,Web,38011.47,14924.56,0.39,14,3,0,Tarjeta,Mensual,Débito automático,1
49,4227.22,1,Plus,Norte,Web,13861.8,3994.95,0.29,19,1,0,Tarjeta,Mensual,Débito automático,1
39,3607.39,5,Plus,Norte,Web,12383.72,4320.39,0.35,15,2,0,Préstamo,Anual,Transferencia,1
18,6576.68,15,Básico,Centro,App,27711.05,8547.72,0.31,13,4,0,Línea de crédito,Mensual,Transferencia,1
75,21806.75,12,Premium,Norte,Referido,63604.96,9171.81,0.14,11,0,2,Tarjeta,Anual,Efectivo,1
60,9128.15,23,Básico,Norte,App,40941.44,19437.28,0.47,22,4,0,Tarjeta,Mensual,Transferencia,1
48,17616.22,5,Plus,Sur,App,58811.29,5596.2,0.1,21,0,1,Préstamo,Anual,Transferencia,1
30,35874.07,1,Plus,Sur,Sucursal,109448.29,5081.28,0.05,18,1,0,Línea de crédito,Anual,Transferencia,1
38,6904.59,11,Básico,Sur,Referido,17297.37,7415.61,0.43,16,3,0,Tarjeta,Anual,Transferencia,1
33,17802.6,17,Plus,Sur,App,48957.97,8638.53,0.18,14,2,0,Tarjeta,Mensual,Transferencia,1
55,18460.3,19,Básico,Centro,Sucursal,74081.52,21005.82,0.28,21,3,1,Tarjeta,Anual,Efectivo,1
43,7970.94,22,Básico,Sur,Web,30277.29,12255.41,0.4,19,1,0,Tarjeta,Mensual,Transferencia,1
30,30107.41,19,Plus,Centro,App,90111.86,8087,0.09,20,2,0,Tarjeta,Mensual,Efectivo,1
34,,6,Básico,Norte,App,48945.96,12798.3,0.26,21,1,3,Préstamo,Mensual,Transferencia,1
53,10612.08,34,Básico,Centro,Web,44266.97,8709.03,0.2,13,1,0,Tarjeta,Mensual,Transferencia,0
59,47427.99,2,Básico,Norte,Web,144112.22,42691.9,0.3,18,0,1,Tarjeta,Anual,Débito automático,1
58,18281.78,5,Básico,Norte,Sucursal,57773.63,28806.16,0.5,13,2,0,Tarjeta,Anual,Débito automático,1
49,,32,Básico,Norte,App,66790.4,6762,0.1,12,2,0,Préstamo,Anual,Efectivo,1
36,30119.73,7,Plus,Sur,App,114006.73,29351.86,0.26,17,1,0,Tarjeta,Mensual,Transferencia,1
18,,16,Básico,Sur,Web,35287.19,19580.32,0.55,15,0,0,Línea de crédito,Mensual,Transferencia,0
43,28279.51,9,Plus,Centro,Referido,93089.41,15124.57,0.16,20,2,0,Línea de crédito,Mensual,Débito automático,1
39,9885.89,16,Plus,Norte,App,39289.66,21832.31,0.56,16,2,0,Préstamo,Mensual,Efectivo,0
41,9635.66,10,Básico,Norte,Web,43197.94,5339.68,0.12,24,1,0,Tarjeta,Mensual,Efectivo,1
40,11348.04,120,Premium,Centro,Web,42258.91,3358.46,0.08,16,1,0,Tarjeta,Mensual,Transferencia,0
24,9198.18,10,Básico,Centro,Referido,34939.92,9456.89,0.27,22,0,0,Préstamo,Mensual,Efectivo,0
46,21879.25,23,Básico,Sur,Referido,71056.9,19277.74,0.27,21,4,1,Préstamo,Anual,Transferencia,1
47,15682.9,52,Básico,Norte,App,39539.31,19644.68,0.5,21,1,0,Tarjeta,Anual,Transferencia,0
48,,24,Básico,Centro,App,43855.3,16194.25,0.37,17,1,0,Tarjeta,Mensual,Débito automático,1
51,20024.32,20,Premium,Sur,Referido,80992.17,16177.44,0.2,17,0,1,Tarjeta,Anual,Transferencia,0
47,11326.39,20,Básico,Norte,Sucursal,44072.52,6816.37,0.15,23,1,1,Tarjeta,Mensual,Débito automático,1
35,10972.61,16,Plus,Centro,Referido,28085.73,12798,0.46,25,0,0,Préstamo,Anual,Transferencia,0
39,13755.72,39,Plus,Norte,App,55270.83,16022.26,0.29,16,2,1,Tarjeta,Anual,Débito automático,1
41,17642.68,1,Básico,Norte,Referido,67750.86,21653.99,0.32,19,1,1,Tarjeta,Mensual,Débito automático,1
41,16880.4,51,Premium,Sur,App,61407.73,30312.78,0.49,23,1,1,Tarjeta,Mensual,Transferencia,0
51,10743.44,21,Premium,Centro,App,40257.83,13955.65,0.35,16,0,0,Tarjeta,Mensual,Efectivo,0
47,22209.31,45,Premium,Centro,Web,96315.82,31039.63,0.32,24,0,0,Tarjeta,Mensual,Débito automático,0
64,11690.87,1,Plus,Centro,App,29383.61,2908.88,0.1,16,1,0,Préstamo,Mensual,Débito automático,1
66,9018.28,48,Básico,Sur,Sucursal,25376.95,3373.9,0.13,21,3,2,Línea de crédito,Anual,Débito automático,1
40,,3,Básico,Norte,App,23750.54,14407.01,0.61,13,1,0,Préstamo,Mensual,Transferencia,0
18,24098.55,30,Plus,Norte,App,60642.11,45226.89,0.75,23,2,0,Tarjeta,Anual,Efectivo,1
54,,12,Básico,Sur,App,57973.36,22643.33,0.39,20,0,1,Préstamo,Anual,Débito automático,1
33,15161.63,27,Plus,Sur,Referido,38802.62,6337.81,0.16,15,2,1,Préstamo,Mensual,Transferencia,1
30,25021.28,23,Plus,Sur,App,101553.24,25101.84,0.25,26,0,0,Línea de crédito,Anual,Efectivo,0
35,10032.21,4,Básico,Centro,Web,42956.39,13903.95,0.32,25,0,0,Línea de crédito,Mensual,Débito automático,0
34,5856.81,17,Básico,Norte,Web,21816.94,2071.73,0.09,19,1,1,Préstamo,Anual,Débito automático,1
47,13930.95,7,Premium,Sur,Sucursal,52699.15,18865.54,0.36,21,2,1,Préstamo,Mensual,Débito automático,1
21,16071.08,19,Básico,Centro,App,41802.94,12251.71,0.29,20,3,1,Tarjeta,Mensual,Débito automático,1
27,,32,Básico,Norte,Web,33339.04,18831.6,0.56,13,2,1,Tarjeta,Anual,Efectivo,1
44,,2,Básico,Centro,App,139053.2,13169.55,0.09,24,2,1,Tarjeta,Mensual,Débito automático,1
47,3005.8,17,Básico,Norte,Referido,12466.36,2481.11,0.2,20,2,0,Préstamo,Anual,Transferencia,1
47,,23,Básico,Norte,Referido,68518.77,41371.09,0.6,23,1,1,Préstamo,Anual,Débito automático,1
30,21476.02,8,Básico,Norte,Web,88609.41,7913.72,0.09,18,3,0,Tarjeta,Mensual,Transferencia,1
28,17572.01,73,Básico,Norte,Web,58812.97,26339.92,0.45,22,1,0,Tarjeta,Mensual,Efectivo,0
33,1805.26,17,Plus,Norte,Web,6537.64,3601.28,0.55,14,0,0,Préstamo,Anual,Débito automático,1
42,28863.5,4,Básico,Norte,Sucursal,78416.69,17990.93,0.23,16,2,0,Tarjeta,Mensual,Débito automático,1
57,7216.6,2,Básico,Norte,Web,23795.22,3932.35,0.17,16,2,1,Préstamo,Mensual,Débito automático,1
18,9851.56,18,Premium,Norte,Web,33197.98,4718.11,0.14,20,0,0,Línea de crédito,Anual,Transferencia,1
37,12059.94,11,Plus,Norte,Web,46297.82,15955.07,0.34,19,0,0,Tarjeta,Mensual,Transferencia,1
24,17059.3,5,Básico,Norte,Referido,65082.44,11857.6,0.18,13,0,0,Tarjeta,Anual,Transferencia,0
20,19607.29,1,Premium,Centro,App,70542.12,24139.02,0.34,18,1,1,Préstamo,Mensual,Efectivo,1
51,22827.11,20,Básico,Centro,App,58503.43,29722.53,0.51,13,1,0,Línea de crédito,Mensual,Débito automático,1
46,21796.66,21,Básico,Centro,Sucursal,61532.02,29739.93,0.48,23,0,0,Tarjeta,Mensual,Transferencia,1
45,15549.07,3,Premium,Norte,App,43856.76,7095.85,0.16,14,2,0,Tarjeta,Mensual,Débito automático,1
51,17146.57,22,Básico,Sur,Sucursal,73309.57,112369.53,0.42,21,1,10,Tarjeta,Mensual,Débito automático,1
34,6943.41,72,Premium,Centro,Web,29880.39,3390.34,0.11,16,0,0,Tarjeta,Mensual,Transferencia,0
34,8513.29,91,Plus,Sur,App,35015.14,13319.77,0.38,17,0,1,Tarjeta,Anual,Débito automático,0
66,,52,Básico,Centro,Sucursal,65154.1,16798.65,0.26,15,0,0,Préstamo,Anual,Transferencia,0
37,22077.75,39,Básico,Norte,App,92291.7,48441.36,0.52,26,1,1,Tarjeta,Mensual,Efectivo,1
48,20625.42,5,Básico,Centro,Web,59301.98,13052.75,0.22,18,3,0,Línea de crédito,Mensual,Transferencia,1
40,9811.89,4,Básico,Centro,Web,35413.67,4547.29,0.13,27,2,0,Préstamo,Anual,Transferencia,1
18,23070.16,14,Premium,Centro,Referido,91536.69,44985.14,0.49,22,4,0,Tarjeta,Mensual,Débito automático,1
18,6655.86,23,Básico,Centro,Sucursal,17326.02,1190.66,0.07,20,3,1,Préstamo,Mensual,Transferencia,1
